,accuracy,f1_score_weighted,f1_score_macro,recall_weighted,recall_score_macro,activities_train,activities_test,n_outputs,n_features,n_timesteps,n_epochs,batch_size,kfold_iteration,model_name,validation,sensors,dataset
1,0.3630354957160343,0.3106181110818988,0.12506525465179624,0.3630354957160343,0.1386292794251878,[1465. 2763.  623.  819. 3617.  462. 1041.  848.   45.  112. 1158.   62.  246. 1866.  549.  309.   18.  212.    6.  754. 1534.  188.],[221. 691.  84. 172. 785.   5. 217. 227.   6.  14. 436.   0.  28. 320.  70.  37.  81.  49.   7. 147. 373. 115.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lro,"RF,LF",22labels
2,0.34897420272191754,0.287287021330079,0.15160770057759498,0.34897420272191754,0.16877347060377734,[1278. 2841.  531.  720. 3408.  249.  904.  936.   43.  110. 1195.    0.  218. 1879.  521.  267.   93.  164.   12.  704. 1566.  220.],[408. 613. 176. 271. 994. 218. 354. 139.   8.  16. 399.  62.  56. 307.  98.  79.   6.  97.   1. 197. 341.  83.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lro,"RF,LF",22labels
3,0.31101934362095196,0.25221771472116894,0.10620587878235063,0.31101934362095196,0.13009889839958208,[1264. 2810.  525.  870. 3382.  459.  886.  965.   29.   83. 1339.   62.  223. 1606.  418.  256.   94.  213.    8.  720. 1725.  244.],[ 422.  644.  182.  121. 1020.    8.  372.  110.   22.   43.  255.    0.   51.  580.  201.   90.    5.   48.    5.  181.  182.   59.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lro,"RF,LF",22labels
4,0.27349397590361446,0.2277847636651511,0.1029697510867456,0.27349397590361446,0.11615978623178388,[1202. 2572.  524.  719. 3430.  395.  976.  730.   41.   93. 1342.   62.  218. 1495.  424.  242.   92.  197.   13.  630. 1310.  265.],[484. 882. 183. 272. 972.  72. 282. 345.  10.  33. 252.   0.  56. 691. 195. 104.   7.  64.   0. 271. 597.  38.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lro,"RF,LF",22labels
0,0.32587228439763,0.2575404675785449,0.10081099071185017,0.32587228439763,0.12072215539097383,[1409. 2875.  604.  899. 3319.  462. 1132.  781.   48.   93. 1068.   62.  211. 1706.  532.  282.   46.  221.    9.  709. 1524.  233.],[ 277.  579.  103.   92. 1083.    5.  126.  294.    3.   33.  526.    0.   63.  480.   87.   64.   53.   40.    4.  192.  383.   70.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lwo,"RF,LF",22labels
1,0.30480579328505597,0.2715872256429704,0.14470852044391205,0.30480579328505597,0.1598911049813384,[1419. 2501.  553.  738. 3837.  303. 1090.  869.   39.  121. 1187.    0.  197. 1965.  501.  293.   68.  149.   10.  730. 1414.  241.],[267. 953. 154. 253. 565. 164. 168. 206.  12.   5. 407.  62.  77. 221. 118.  53.  31. 112.   3. 171. 493.  62.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lwo,"RF,LF",22labels
2,0.3123353819139596,0.24985679479863954,0.10393441858323024,0.3123353819139596,0.1164642732508639,[1230. 2967.  591.  736. 3353.  459.  933.  899.   48.  116. 1349.   62.  232. 1610.  505.  271.   92.  237.    7.  725. 1578.  226.],[ 456.  487.  116.  255. 1049.    8.  325.  176.    3.   10.  245.    0.   42.  576.  114.   75.    7.   24.    6.  176.  329.   77.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lwo,"RF,LF",22labels
3,0.33274802458296754,0.2941357149676926,0.16696924947722241,0.33274802458296754,0.1811552661888527,[1274. 2851.  521.  853. 3523.  248.  908.  947.   36.   97. 1399.   62.  210. 1755.  484.  245.   93.  193.   13.  696. 1594.  224.],[412. 603. 186. 138. 879. 219. 350. 128.  15.  29. 195.   0.  64. 431. 135. 101.   6.  68.   0. 205. 313.  79.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lwo,"RF,LF",22labels
4,0.26865671641791045,0.23232050864490864,0.09341601183742763,0.26865671641791045,0.10594101704332497,[1412. 2622.  559.  738. 3576.  396.  969.  804.   33.   77. 1373.   62.  246. 1708.  454.  293.   97.  244.   13.  744. 1518.  288.],[274. 832. 148. 253. 826.  71. 289. 271.  18.  49. 221.   0.  28. 478. 165.  53.   2.  17.   0. 157. 389.  15.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lwo,"RF,LF",22labels
0,0.3894764674775251,0.37706725555205334,0.203129646384616,0.3894764674775251,0.22396494269667983,[1458. 2792.  560.  885. 3693.  459. 1154.  787.   44.  111. 1248.   62.  173. 1868.  541.  312.   52.  200.   13.  798. 1487.  303.],[228. 662. 147. 106. 709.   8. 104. 288.   7.  15. 346.   0. 101. 318.  78.  34.  47.  61.   0. 103. 420.   0.],22,42,600,1,64,0,resnet,kfold,"RW,LW,ST",22labels
1,0.3709677419354839,0.36920291806690037,0.22196619718427085,0.3709677419354839,0.2361053112880749,[1490. 2797.  649.  737. 3508.  306. 1145.  918.   49.  107. 1323.   62.  220. 1865.  540.  292.   92.  249.    9.  755. 1604.  221.],[196. 657.  58. 254. 894. 161. 113. 157.   2.  19. 271.   0.  54. 321.  79.  54.   7.  12.   4. 146. 303.  82.],22,42,600,1,64,1,resnet,kfold,"RW,LW,ST",22labels
2,0.41239010427315476,0.4045301483783,0.22788449484021955,0.41239010427315476,0.2467358514618844,[1289. 2581.  487.  848. 3532.  249.  958.  918.   36.   99. 1397.   62.  213. 1708.  477.  227.   93.  187.   11.  663. 1632.  224.],[397. 873. 220. 143. 870. 218. 300. 157.  15.  27. 197.   0.  61. 478. 142. 119.   6.  74.   2. 238. 275.  79.],22,42,600,1,64,2,resnet,kfold,"RW,LW,ST",22labels
3,0.37998691955526487,0.34143146671678964,0.17521702963905203,0.37998691955526487,0.18463234242727877,[1336. 2757.  558.  651. 3698.  467.  959.  824.   42.  113. 1150.    0.  236. 1857.  532.  273.   69.  177.    9.  732. 1539.  216.],[350. 697. 149. 340. 704.   0. 299. 251.   9.  13. 444.  62.  38. 329.  87.  73.  30.  84.   4. 169. 368.  87.],22,42,600,1,64,3,resnet,kfold,"RW,LW,ST",22labels
4,0.33955618175413876,0.32191168201249176,0.16654717867671945,0.33955618175413876,0.1828799202162797,[1171. 2889.  574.  843. 3177.  387.  816.  853.   33.   74. 1258.   62.  254. 1446.  386.  280.   90.  231.   10.  656. 1366.  248.],[ 515.  565.  133.  148. 1225.   80.  442.  222.   18.   52.  336.    0.   20.  740.  233.   66.    9.   30.    3.  245.  541.   55.],22,42,600,1,64,4,resnet,kfold,"RW,LW,ST",22labels
0,0.41462037821055603,0.4183404236068485,0.2194457515620161,0.41462037821055603,0.23372796773546634,[1351. 3012.  610.  807. 3637.  462. 1083.  913.   47.  118. 1296.   62.  242. 1813.  301.  564.   92.  246.   12.  759. 1534.  278.],[335. 442.  97. 184. 765.   5. 175. 162.   4.   8. 298.   0.  32. 373.  45.  55.   7.  15.   1. 142. 373.  25.],22,42,600,1,64,0,resnet,lro,"RW,LW,ST",22labels
1,0.3922626025791325,0.34382739440647053,0.16453703764744157,0.3922626025791325,0.18573241774574756,[1581. 2687.  608.  880. 3541.   85. 1144.  801.   42.   92. 1218.   62.  177. 1908.  294.  553.   50.  231.    9.  765. 1576.  213.],[105. 767.  99. 111. 861. 382. 114. 274.   9.  34. 376.   0.  97. 278.  52.  66.  49.  30.   4. 136. 331.  90.],22,42,600,1,64,1,resnet,lro,"RW,LW,ST",22labels
2,0.3424235238321081,0.32701741974993676,0.16193808949836053,0.3424235238321081,0.18086605001809816,[1365. 2664.  493.  905. 3706.  467.  991.  838.   41.   87. 1239.    0.  245. 1976.  281.  447.   68.  149.    8.  720. 1581.  294.],[321. 790. 214.  86. 696.   0. 267. 237.  10.  39. 355.  62.  29. 210.  65. 172.  31. 112.   5. 181. 326.   9.],22,42,600,1,64,2,resnet,lro,"RW,LW,ST",22labels
3,0.3202383168869857,0.29535313914397165,0.15558511212620393,0.3202383168869857,0.18460889016746612,[1165. 2868.  528.  639. 3187.  459.  818.  938.   35.  100. 1305.   62.  207. 1654.  220.  472.   92.  200.   10.  659. 1654.  139.],[ 521.  586.  179.  352. 1215.    8.  440.  137.   16.   26.  289.    0.   67.  532.  126.  147.    7.   61.    3.  242.  253.  164.],22,42,600,1,64,3,resnet,lro,"RW,LW,ST",22labels
4,0.3226884515410323,0.32134017290955547,0.1676122551144012,0.3226884515410323,0.18680362844513362,[1282. 2585.  589.  733. 3537.  395.  996.  810.   39.  107. 1318.   62.  225. 1393.  288.  440.   94.  218.   13.  701. 1283.  288.],[404. 869. 118. 258. 865.  72. 262. 265.  12.  19. 276.   0.  49. 793.  58. 179.   5.  43.   0. 200. 624.  15.],22,42,600,1,64,4,resnet,lro,"RW,LW,ST",22labels
0,0.3416721527320606,0.33847815239300905,0.212097046940269,0.3416721527320606,0.2534303387715075,[1432. 2503.  614.  744. 3696.  303. 1104.  855.   41.  114. 1176.   62.  195. 1884.  539.  295.   71.  246.   10.  710. 1381.  250.],[254. 951.  93. 247. 706. 164. 154. 220.  10.  12. 418.   0.  79. 302.  80.  51.  28.  15.   3. 191. 526.  53.],22,42,600,1,64,0,resnet,lwo,"RW,LW,ST",22labels
1,0.4140882159315339,0.4003194214244181,0.22737428654060807,0.4140882159315339,0.24146712417692903,[1456. 2741.  565.  928. 3577.  249. 1086.  790.   45.  102. 1076.    0.  235. 1818.  538.  289.   48.  155.   11.  743. 1507.  266.],[230. 713. 142.  63. 825. 218. 172. 285.   6.  24. 518.  62.  39. 368.  81.  57.  51. 106.   2. 158. 400.  37.],22,42,600,1,64,1,resnet,lwo,"RW,LW,ST",22labels
2,0.38147497805092184,0.3516517179240025,0.17717366756467495,0.38147497805092184,0.19522869417779773,[1266. 3023.  512.  835. 3197.  454.  868.  884.   38.   77. 1333.   62.  230. 1788.  439.  268.   87.  220.    5.  714. 1750.  176.],[ 420.  431.  195.  156. 1205.   13.  390.  191.   13.   49.  261.    0.   44.  398.  180.   78.   12.   41.    8.  187.  157.  127.],22,42,600,1,64,2,resnet,lwo,"RW,LW,ST",22labels
3,0.3775241439859526,0.36731798736377813,0.17765395249705582,0.3775241439859526,0.19541941043752162,[1329. 2557.  522.  737. 3712.  451. 1047.  885.   39.  116. 1363.   62.  240. 1675.  486.  268.   95.  217.   13.  697. 1444.  271.],[357. 897. 185. 254. 690.  16. 211. 190.  12.  10. 231.   0.  34. 511. 133.  78.   4.  44.   0. 204. 463.  32.],22,42,600,1,64,3,resnet,lwo,"RW,LW,ST",22labels
4,0.291044776119403,0.2977058966987601,0.16667429454451058,0.291044776119403,0.18195432056250646,[1261. 2992.  615.  720. 3426.  411.  927.  886.   41.   95. 1428.   62.  196. 1579.  474.  264.   95.  206.   13.  740. 1546.  249.],[425. 462.  92. 271. 976.  56. 331. 189.  10.  31. 166.   0.  78. 607. 145.  82.   4.  55.   0. 161. 361.  54.],22,42,600,1,64,4,resnet,lwo,"RW,LW,ST",22labels
0,0.3473976755937342,0.28250137420463595,0.12680491711674846,0.3473976755937342,0.14194088228635296,[1435. 2754.  574.  838. 3655.  459. 1101.  792.   41.  105. 1366.   62.  160. 1676.  521.  313.   98.  217.   13.  809. 1540.  295.],[251. 700. 133. 153. 747.   8. 157. 283.  10.  21. 228.   0. 114. 510.  98.  33.   1.  44.   0.  92. 367.   8.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,kfold,"RW,LW,ST",22labels
1,0.36415247364152475,0.2781151920457456,0.1136691915227145,0.36415247364152475,0.13379533793483564,[1523. 2926.  593.  850. 3609.  311. 1155.  853.   49.  104. 1226.   62.  231. 1956.  562.  282.   53.  226.    7.  764. 1508.  233.],[163. 528. 114. 141. 793. 156. 103. 222.   2.  22. 368.   0.  43. 230.  57.  64.  46.  35.   6. 137. 399.  70.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,kfold,"RW,LW,ST",22labels
2,0.3321616871704745,0.25118309881352535,0.09766612070339233,0.3321616871704745,0.1251868095495677,[1270. 2689.  582.  764. 3372.  188.  976.  828.   39.   96. 1354.   62.  221. 1635.  465.  265.   85.  203.   13.  693. 1624.  237.],[ 416.  765.  125.  227. 1030.  279.  282.  247.   12.   30.  240.    0.   53.  551.  154.   81.   14.   58.    0.  208.  283.   66.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,kfold,"RW,LW,ST",22labels
3,0.2846715328467153,0.21100773843910406,0.09126309489198527,0.2846715328467153,0.12289013438604499,[1207. 2922.  603.  775. 3638.  466.  951.  955.   42.  117. 1122.    0.  247. 1803.  485.  270.   66.  164.    9.  643. 1423.  216.],[479. 532. 104. 216. 764.   1. 307. 120.   9.   9. 472.  62.  27. 383. 134.  76.  33.  97.   4. 258. 484.  87.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,kfold,"RW,LW,ST",22labels
4,0.345679012345679,0.21134847561970577,0.05542856548685374,0.345679012345679,0.08809564119981124,[1309. 2525.  476.  737. 3334.  444.  849.  872.   33.   82. 1308.   62.  237. 1674.  443.  254.   94.  234.   10.  695. 1533.  231.],[ 377.  929.  231.  254. 1068.   23.  409.  203.   18.   44.  286.    0.   37.  512.  176.   92.    5.   27.    3.  206.  374.   72.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,kfold,"RW,LW,ST",22labels
0,0.37043098745226405,0.25483846882473504,0.07901603735215082,0.37043098745226405,0.10658897807966257,[1490. 2887.  627.  908. 3601.  459. 1132.  852.   48.  101. 1174.   62.  184. 1900.  311.  571.   53.  231.    9.  793. 1482.  241.],[196. 567.  80.  83. 801.   8. 126. 223.   3.  25. 420.   0.  90. 286.  35.  48.  46.  30.   4. 108. 425.  62.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,lro,"RW,LW,ST",22labels
1,0.3589382194033357,0.30961588454306394,0.1311963442314697,0.3589382194033357,0.1392598502351736,[1384. 2745.  636.  749. 3510.  310. 1099.  864.   49.  113. 1373.   62.  233. 1732.  285.  508.   96.  236.   11.  756. 1491.  283.],[302. 709.  71. 242. 892. 157. 159. 211.   2.  13. 221.   0.  41. 454.  61. 111.   3.  25.   2. 145. 416.  20.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,lro,"RW,LW,ST",22labels
2,0.342850769573946,0.28355258107913245,0.10990305484510703,0.342850769573946,0.13276992444734878,[1377. 2580.  607.  826. 3816.  244. 1054.  946.   40.  120. 1115.    0.  261. 1894.  292.  515.   59.  167.   10.  652. 1503.  221.],[309. 874. 100. 165. 586. 223. 204. 129.  11.   6. 479.  62.  13. 292.  54. 104.  40.  94.   3. 249. 404.  82.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,lro,"RW,LW,ST",22labels
3,0.32029755579171093,0.2740807051105469,0.1223212594626826,0.32029755579171093,0.14135142944109552,[1299. 2704.  450.  657. 3555.  467.  951.  861.   41.  108. 1405.   62.  186. 1666.  247.  482.   97.  192.   12.  757. 1636.  242.],[387. 750. 257. 334. 847.   0. 307. 214.  10.  18. 189.   0.  88. 520.  99. 137.   2.  69.   1. 144. 271.  61.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,lro,"RW,LW,ST",22labels
4,0.29571504143889965,0.2162611615674074,0.09064627410596336,0.29571504143889965,0.11469177905297509,[1194. 2900.  508.  824. 3126.  388.  796.  777.   26.   62. 1309.   62.  232. 1552.  249.  400.   91.  218.   10.  646. 1516.  225.],[ 492.  554.  199.  167. 1276.   79.  462.  298.   25.   64.  285.    0.   42.  634.   97.  219.    8.   43.    3.  255.  391.   78.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,lro,"RW,LW,ST",22labels
0,0.45600175554092603,0.39831798815880964,0.1751005162547597,0.45600175554092603,0.18815084269921617,[1505. 2400.  583.  857. 3565.  311. 1187.  767.   46.   99. 1323.   62.  253. 1716.  519.  279.   99.  246.    9.  684. 1420.  295.],[ 181. 1054.  124.  134.  837.  156.   71.  308.    5.   27.  271.    0.   21.  470.  100.   67.    0.   15.    4.  217.  487.    8.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,lwo,"RW,LW,ST",22labels
1,0.2887864823348694,0.1854621871787174,0.08198944241226468,0.2887864823348694,0.10708481100748883,[1342. 2943.  602.  869. 3541.  446. 1010.  882.   51.  108.  946.    0.  176. 1847.  558.  281.   47.  154.    6.  734. 1490.  192.],[344. 511. 105. 122. 861.  21. 248. 193.   0.  18. 648.  62.  98. 339.  61.  65.  52. 107.   7. 167. 417. 111.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,lwo,"RW,LW,ST",22labels
2,0.36676909569798066,0.2826357393046824,0.10148086267584662,0.36676909569798066,0.12241800677280541,[1400. 2609.  484.  853. 3474.  234.  995.  847.   24.   86. 1370.   62.  220. 1894.  450.  305.   88.  225.   13.  747. 1567.  279.],[286. 845. 223. 138. 928. 233. 263. 228.  27.  40. 224.   0.  54. 292. 169.  41.  11.  36.   0. 154. 340.  24.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,lwo,"RW,LW,ST",22labels
3,0.329675153643547,0.21604648584477712,0.07383657549460738,0.329675153643547,0.11051375283631878,[1254. 2826.  502.  602. 3478.  467.  902.  862.   41.  104. 1438.   62.  205. 1824.  497.  243.   98.  205.   12.  702. 1687.  215.],[432. 628. 205. 389. 924.   0. 356. 213.  10.  22. 156.   0.  69. 362. 122. 103.   1.  56.   1. 199. 220.  88.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,lwo,"RW,LW,ST",22labels
4,0.25790166812993853,0.15700516712345614,0.06702086442378923,0.25790166812993853,0.09260048190518463,[1243. 3038.  657.  783. 3550.  410.  938.  942.   42.  107. 1299.   62.  242. 1463.  452.  276.   64.  214.   12.  737. 1464.  231.],[443. 416.  50. 208. 852.  57. 320. 133.   9.  19. 295.   0.  32. 723. 167.  70.  35.  47.   1. 164. 443.  72.],22,42,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,lwo,"RW,LW,ST",22labels
0,0.42014076881429346,0.36677739824911054,0.20450729020390826,0.42014076881429346,0.22960059856115062,[1523. 2995.  609.  867. 3764.  311. 1113.  864.   47.   97. 1061.    0.  254. 2002.  556.  299.   51.  160.    7.  762. 1514.  232.],[163. 459.  98. 124. 638. 156. 145. 211.   4.  29. 533.  62.  20. 184.  63.  47.  48. 101.   6. 139. 393.  71.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,kfold,"RW,LW,ST",22labels
1,0.46838936276969395,0.43874060297849776,0.1997899553126399,0.46838936276969395,0.23063792955848944,[1373. 2868.  623.  908. 3508.  451. 1102.  831.   50.  110. 1294.   62.  176. 1697.  555.  287.   95.  256.   10.  770. 1515.  255.],[313. 586.  84.  83. 894.  16. 156. 244.   1.  16. 300.   0.  98. 489.  64.  59.   4.   5.   3. 131. 392.  48.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,kfold,"RW,LW,ST",22labels
2,0.4697272122421823,0.4200760656518543,0.20285014272757013,0.4697272122421823,0.22297216000733966,[1272. 2814.  552.  731. 3546.  462.  981.  858.   35.  109. 1324.   62.  230. 1792.  495.  247.   64.  211.    9.  626. 1651.  202.],[414. 640. 155. 260. 856.   5. 277. 217.  16.  17. 270.   0.  44. 394. 124.  99.  35.  50.   4. 275. 256. 101.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,kfold,"RW,LW,ST",22labels
3,0.48184688239936857,0.42283921407899183,0.24552246525506666,0.48184688239936857,0.27535139683621485,[1371. 2555.  415.  744. 3536.  234.  995.  846.   27.  110. 1375.   62.  204. 1745.  488.  273.   92.  190.   13.  723. 1473.  243.],[315. 899. 292. 247. 866. 233. 263. 229.  24.  16. 219.   0.  70. 441. 131.  73.   7.  71.   0. 178. 434.  60.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,kfold,"RW,LW,ST",22labels
4,0.3923981900452489,0.36063612750034424,0.17091415914595443,0.3923981900452489,0.1884878541066308,[1205. 2584.  629.  714. 3254.  410.  841.  901.   45.   78. 1322.   62.  232. 1508.  382.  278.   94.  227.   13.  723. 1475.  280.],[ 481.  870.   78.  277. 1148.   57.  417.  174.    6.   48.  272.    0.   42.  678.  237.   68.    5.   34.    0.  178.  432.   23.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,kfold,"RW,LW,ST",22labels
0,0.47652284263959394,0.453564406270161,0.20856334987988184,0.47652284263959394,0.23467529632351886,[1465. 2930.  613.  911. 3737.  467. 1148.  880.   48.  108. 1298.   62.  260. 1854.  311.  571.   99.  249.   11.  786. 1519.  303.],[221. 524.  94.  80. 665.   0. 110. 195.   3.  18. 296.   0.  14. 332.  35.  48.   0.  12.   2. 115. 388.   0.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lro,"RW,LW,ST",22labels
1,0.4203308663474097,0.37835971919900097,0.17490923735575645,0.4203308663474097,0.19530664624360883,[1418. 2760.  626.  784. 3330.  446. 1044.  842.   51.  110. 1251.   62.  156. 1696.  278.  528.   42.  226.    6.  720. 1631.  181.],[ 268.  694.   81.  207. 1072.   21.  214.  233.    0.   16.  343.    0.  118.  490.   68.   91.   57.   35.    7.  181.  276.  122.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lro,"RW,LW,ST",22labels
2,0.351297844258689,0.2968887487455105,0.1516228244910946,0.351297844258689,0.18097951970199752,[1289. 2834.  562.  868. 3736.   92. 1092.  900.   40.  108. 1143.    0.  237. 1859.  295.  482.   90.  139.   13.  751. 1432.  274.],[397. 620. 145. 123. 666. 375. 166. 175.  11.  18. 451.  62.  37. 327.  51. 137.   9. 122.   0. 150. 475.  29.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lro,"RW,LW,ST",22labels
3,0.4389445694416036,0.39395255774713134,0.1829192381355705,0.4389445694416036,0.2113031643589327,[1296. 2649.  552.  769. 3413.  467.  819.  999.   27.   86. 1298.   62.  239. 1711.  265.  425.   70.  216.   10.  699. 1607.  214.],[390. 805. 155. 222. 989.   0. 439.  76.  24.  40. 296.   0.  35. 475.  81. 194.  29.  45.   3. 202. 300.  89.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lro,"RW,LW,ST",22labels
4,0.4459917871808606,0.40131097648301334,0.19620748779449815,0.4459917871808606,0.20675728640584645,[1276. 2643.  475.  632. 3392.  396.  929.  679.   38.   92. 1386.   62.  204. 1624.  235.  470.   95.  214.   12.  648. 1439.  240.],"[4.10e+02 8.11e+02 2.32e+02 3.59e+02 1.01e+03 7.10e+01 3.29e+02 3.96e+02 1.30e+01 3.40e+01 2.08e+02 0.00e+00 7.00e+01 5.62e+02 1.11e+02
 1.49e+02 4.00e+00 4.70e+01 1.00e+00 2.53e+02 4.68e+02 6.30e+01]",22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lro,"RW,LW,ST",22labels
0,0.48123765635286375,0.44774319468910145,0.21936627759334199,0.48123765635286375,0.24993527953262382,[1355. 2878.  542.  819. 3318.  467. 1054.  764.   45.   97. 1235.   62.  226. 1787.  544.  266.   99.  250.   10.  693. 1444.  270.],[ 331.  576.  165.  172. 1084.    0.  204.  311.    6.   29.  359.    0.   48.  399.   75.   80.    0.   11.    3.  208.  463.   33.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lwo,"RW,LW,ST",22labels
1,0.41979372394118936,0.37078448580080653,0.1937672031238648,0.41979372394118936,0.2141028342212417,[1444. 2529.  638.  759. 3750.   80. 1097.  853.   41.  114. 1328.   62.  162. 1633.  543.  315.   89.  234.   13.  802. 1464.  275.],[242. 925.  69. 232. 652. 387. 161. 222.  10.  12. 266.   0. 112. 553.  76.  31.  10.  27.   0.  99. 443.  28.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lwo,"RW,LW,ST",22labels
2,0.3656716417910448,0.33090948035640544,0.16405497660956664,0.3656716417910448,0.1903365366904674,[1423. 2931.  581.  711. 3381.  411.  972.  861.   41.  105. 1250.   62.  229. 1792.  467.  298.   22.  152.    8.  747. 1617.  165.],[ 263.  523.  126.  280. 1021.   56.  286.  214.   10.   21.  344.    0.   45.  394.  152.   48.   77.  109.    5.  154.  290.  138.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lwo,"RW,LW,ST",22labels
3,0.4523705004389816,0.391289272457934,0.17523701319515972,0.4523705004389816,0.20179449386233425,[1278. 2568.  530.  828. 3707.  459.  994.  948.   44.  107. 1228.    0.  244. 1698.  471.  240.   92.  194.    8.  684. 1678.  226.],[408. 886. 177. 163. 695.   8. 264. 127.   7.  19. 366.  62.  30. 488. 148. 106.   7.  67.   5. 217. 229.  77.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lwo,"RW,LW,ST",22labels
4,0.41681299385425813,0.38107086042618754,0.20115449250390868,0.41681299385425813,0.2116300952390766,[1244. 2910.  537.  847. 3452.  451.  915.  874.   33.   81. 1335.   62.  235. 1834.  451.  265.   94.  214.   13.  678. 1425.  276.],[442. 544. 170. 144. 950.  16. 343. 201.  18.  45. 259.   0.  39. 352. 168.  81.   5.  47.   0. 223. 482.  27.],22,42,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lwo,"RW,LW,ST",22labels
0,0.3486310299869622,0.3349309763135128,0.17463411822802305,0.3486310299869622,0.2038349541904075,[1425. 2895.  586.  727. 3700.  467. 1079.  840.   44.  119. 1273.   62.  243. 1835.  559.  313.   71.  245.   10.  781. 1423.  250.],[261. 559. 121. 264. 702.   0. 179. 235.   7.   7. 321.   0.  31. 351.  60.  33.  28.  16.   3. 120. 484.  53.],22,42,600,1,64,0,resnet,kfold,"RW,LW,RF",22labels
1,0.38699551569506724,0.3782521230369215,0.24771348387151926,0.38699551569506724,0.2620392457509179,[1345. 2934.  499.  857. 3363.  303.  970.  932.   40.  105. 1328.   62.  236. 1733.  482.  252.   93.  206.    9.  712. 1651.  210.],[ 341.  520.  208.  134. 1039.  164.  288.  143.   11.   21.  266.    0.   38.  453.  137.   94.    6.   55.    4.  189.  256.   93.],22,42,600,1,64,1,resnet,kfold,"RW,LW,RF",22labels
2,0.26004228329809725,0.25946962538955054,0.1446468949810761,0.26004228329809725,0.16692133237792278,[1463. 2901.  624.  902. 3748.  454. 1132.  777.   51.  104. 1087.    0.  174. 1955.  553.  292.   44.  157.    9.  755. 1592.  224.],[223. 553.  83.  89. 654.  13. 126. 298.   0.  22. 507.  62. 100. 231.  66.  54.  55. 104.   4. 146. 315.  79.],22,42,600,1,64,2,resnet,kfold,"RW,LW,RF",22labels
3,0.4122790344041057,0.40431663529259815,0.21698258329185768,0.4122790344041057,0.22354629866378256,[1177. 2528.  572.  820. 3401.  248.  975.  950.   36.   99. 1363.   62.  217. 1700.  463.  234.   91.  201.   11.  621. 1512.  240.],[ 509.  926.  135.  171. 1001.  219.  283.  125.   15.   27.  231.    0.   57.  486.  156.  112.    8.   60.    2.  280.  395.   63.],22,42,600,1,64,3,resnet,kfold,"RW,LW,RF",22labels
4,0.37835354649026093,0.36275681000228754,0.19920864570618374,0.37835354649026093,0.21856741876253305,[1334. 2558.  547.  658. 3396.  396.  876.  801.   33.   77. 1325.   62.  226. 1521.  419.  293.   97.  235.   13.  735. 1450.  288.],[ 352.  896.  160.  333. 1006.   71.  382.  274.   18.   49.  269.    0.   48.  665.  200.   53.    2.   26.    0.  166.  457.   15.],22,42,600,1,64,4,resnet,kfold,"RW,LW,RF",22labels
